year,totalvotes,democrat_voter,other_voter,republican_voter,gisjoin
2020,4802,939,132,3731,G4600190
2020,873,117,9,747,G4600210
2020,3783,1177,54,2552,G4600230
2020,1850,437,40,1373,G4600250
2020,5698,3083,159,2456,G4600270
2020,13161,3837,366,8958,G4600290
2020,1283,622,14,647,G4600310
2020,5494,1522,120,3852,G4600330
2020,8454,2648,193,5613,G4600350
2020,2964,1052,43,1869,G4600370
2020,2350,609,42,1699,G4600390
2020,1966,1131,45,790,G4600410
2020,1707,216,23,1468,G4600430
2020,1985,417,30,1538,G4600450
2020,4042,1053,111,2878,G4600470
2020,1182,198,20,964,G4600490
2020,3745,1056,71,2618,G4600510
2020,2258,455,32,1771,G4600530
2020,1137,105,6,1026,G4600550
2020,3083,647,64,2372,G4600570
2020,1836,373,30,1433,G4600590
2020,2388,557,38,1793,G4600610
2020,813,49,16,748,G4600630
2020,8723,2953,248,5522,G4600650
2020,3767,762,61,2944,G4600670
2020,710,136,10,564,G4600690
2020,1115,359,18,738,G4600710
2020,1006,270,15,721,G4600730
2020,599,90,11,498,G4600750
2020,2779,819,56,1904,G4600770
2020,5873,2068,124,3681,G4600790
2020,13828,4537,538,8753,G4600810
2020,32396,11981,798,19617,G4600830
2020,1597,525,30,1042,G4600850
2020,2900,769,63,2068,G4600870
2020,1324,222,27,1075,G4600890
2020,2178,858,33,1287,G4600910
2020,13670,3285,510,9875,G4600930
2020,769,298,22,449,G4600950
2020,1138,320,31,787,G4600970
2020,92326,40482,2595,49249,G4600990
2020,3206,1179,76,1951,G4601010
2020,57518,20606,1849,35063,G4601030
2020,1669,239,29,1401,G4601050
2020,1380,227,14,1139,G4601070
2020,4307,1828,75,2404,G4601090
2020,1185,257,23,905,G4601110
2020,3163,998,61,2104,G4601150
2020,1652,421,28,1203,G4601170
2020,930,185,19,726,G4601190
2020,2539,1963,44,532,G4601210
2020,2696,495,40,2161,G4601230
2020,4548,1139,119,3290,G4601250
2020,8855,2725,186,5944,G4601270
2020,2580,565,49,1966,G4601290
2020,10900,4016,303,6581,G4601350
2020,906,481,21,404,G4601370
2020,35570,11741,645,23184,G4700010
2020,19088,4453,281,14354,G4700030
2020,7260,1529,63,5668,G4700050
2020,5758,971,62,4725,G4700070
2020,66609,17932,1308,47369,G4700090
2020,45865,9851,810,35204,G4700110
2020,14933,2441,161,12331,G4700130
2020,6557,1261,106,5190,G4700150
2020,11905,2559,141,9205,G4700170
2020,24492,4529,379,19584,G4700190
2020,20260,5514,308,14438,G4700210
2020,7584,1412,220,5952,G4700230
2020,12945,2202,139,10604,G4700250
2020,3506,735,38,2733,G4700270
2020,14859,2533,164,12162,G4700290
2020,24282,5705,694,17883,G4700310
2020,6114,1382,59,4673,G4700330
2020,32279,6728,383,25168,G4700350
2020,309658,199703,9737,100218,G4700370
2020,5241,904,108,4229,G4700390
2020,8513,1750,91,6672,G4700410
2020,24323,6106,574,17643,G4700430
2020,15079,3158,153,11768,G4700450
2020,22984,7027,267,15690,G4700470
2020,8729,1214,74,7441,G4700490
2020,19132,4864,281,13987,G4700510
2020,22335,5771,305,16259,G4700530
2020,13203,3298,121,9784,G4700550
2020,10134,1467,102,8565,G4700570
2020,28087,5199,629,22259,G4700590
2020,5855,988,65,4802,G4700610
2020,24631,5500,320,18811,G4700630
2020,171113,75522,3483,92108,G4700650
2020,2744,362,10,2372,G4700670
2020,10063,4180,123,5760,G4700690
2020,11538,1775,204,9559,G4700710
2020,24824,4083,336,20405,G4700730
2020,7439,4012,84,3343,G4700750
2020,12020,2092,131,9797,G4700770
2020,15047,3548,260,11239,G4700790
2020,9832,2130,125,7577,G4700810
2020,3686,871,97,2718,G4700830
2020,8236,2017,99,6120,G4700850
2020,5323,1135,70,4118,G4700870
2020,23616,4654,311,18651,G4700890
2020,7801,1246,87,6468,G4700910
2020,220556,91422,4594,124540,G4700930
2020,2034,526,16,1492,G4700950
2020,8965,3193,98,5674,G4700970
2020,18718,3195,189,15334,G4700990
2020,5609,1072,63,4474,G4701010
2020,15608,2919,408,12281,G4701030
2020,29347,6948,686,21713,G4701050
2020,22844,4361,285,18198,G4701070
2020,11275,1943,239,9093,G4701090
2020,9487,1307,84,8096,G4701110
2020,42950,18390,617,23943,G4701130
2020,13256,3177,168,9911,G4701150
2020,14878,3605,230,11043,G4701170
2020,46657,14418,775,31464,G4701190
2020,5532,1008,57,4467,G4701210
2020,20797,3764,250,16783,G4701230
2020,76758,32472,2099,42187,G4701250
2020,3539,573,78,2888,G4701270
2020,8228,1167,131,6930,G4701290
2020,13521,2589,142,10790,G4701310
2020,10037,2033,86,7918,G4701330
2020,3428,615,38,2775,G4701350
2020,2931,525,25,2381,G4701370
2020,8360,1492,76,6792,G4701390
2020,33593,9185,649,23759,G4701410
2020,13637,2369,218,11050,G4701430
2020,25917,6043,644,19230,G4701450
2020,33717,8692,489,24536,G4701470
2020,143878,59341,3057,81480,G4701490
2020,9052,986,62,8004,G4701510
2020,7252,1298,99,5855,G4701530
2020,43535,8721,1031,33783,G4701550
2020,382055,246105,6135,129815,G4701570
2020,9051,1802,113,7136,G4701590
2020,6296,1232,114,4950,G4701610
2020,74357,17272,1225,55860,G4701630
2020,92630,27680,1496,63454,G4701650
2020,27308,6837,401,20070,G4701670
2020,3998,1012,50,2936,G4701690
2020,8307,1615,93,6599,G4701710
2020,8123,1249,71,6803,G4701730
2020,2921,544,35,2342,G4701750
2020,16009,3924,235,11850,G4701770
2020,60203,18638,1121,40444,G4701790
2020,6669,820,54,5795,G4701810
2020,13735,3020,319,10396,G4701830
2020,11895,2143,146,9606,G4701850
2020,139016,50161,2386,86469,G4701870
2020,74330,22254,1780,50296,G4701890
2020,19227,3955,162,15110,G4800010
2020,5863,850,70,4943,G4800030
2020,34574,9143,355,25076,G4800050
2020,12290,2916,135,9239,G4800070
2020,4796,446,50,4300,G4800090
2020,1112,75,2,1035,G4800110
2020,18118,5876,203,12039,G4800130
2020,14554,2951,156,11447,G4800150
2020,1860,409,17,1434,G4800170
2020,12715,2505,153,10057,G4800190
2020,36665,15474,675,20516,G4800210
2020,1702,183,25,1494,G4800230
2020,9420,3288,126,6006,G4800250
2020,127375,57014,2468,67893,G4800270
2020,770818,448452,13748,308618,G4800290
2020,7441,1911,87,5443,G4800310
2020,416,16,3,397,G4800330
2020,9126,1561,96,7469,G4800350
2020,38261,10747,398,27116,G4800370
2020,154984,62228,2323,90433,G4800390
2020,85061,35349,2182,47530,G4800410
2020,4822,2258,103,2461,G4800430
2020,725,78,8,639,G4800450
2020,2484,1470,16,998,G4800470
2020,15969,2107,164,13698,G4800490
2020,8609,1788,78,6743,G4800510
2020,24717,5639,311,18767,G4800530
2020,14973,6672,270,8031,G4800550
2020,7856,2148,67,5641,G4800570
2020,6832,734,86,6012,G4800590
2020,114174,64063,1079,49032,G4800610
2020,5060,1394,40,3626,G4800630
2020,3122,297,46,2779,G4800650
2020,13927,2795,99,11033,G4800670
2020,2083,466,15,1602,G4800690
2020,21652,3997,302,17353,G4800710
2020,19508,4210,197,15101,G4800730
2020,2279,310,26,1943,G4800750
2020,5744,614,61,5069,G4800770
2020,1000,177,14,809,G4800790
2020,1779,178,15,1586,G4800810
2020,4124,451,32,3641,G4800830
2020,490856,230945,7593,252318,G4800850
2020,1218,155,15,1048,G4800870
2020,9975,2420,83,7472,G4800890
2020,88892,24826,1326,62740,G4800910
2020,6086,853,56,5177,G4800930
2020,1268,197,13,1058,G4800950
2020,18996,3210,190,15596,G4800970
2020,23493,7565,490,15438,G4800990
2020,662,113,9,540,G4801010
2020,1503,241,15,1247,G4801030
2020,1574,344,10,1220,G4801050
2020,1953,527,30,1396,G4801070
2020,864,438,11,415,G4801090
2020,1609,197,23,1389,G4801110
2020,919504,598576,13852,307076,G4801130
2020,3789,808,30,2951,G4801150
2020,4610,1264,52,3294,G4801170
2020,2592,403,27,2162,G4801190
2020,417964,188695,6789,222480,G4801210
2020,8118,1494,57,6567,G4801230
2020,988,130,5,853,G4801250
2020,3666,2264,18,1384,G4801270
2020,1648,198,12,1438,G4801290
2020,5053,2575,35,2443,G4801310
2020,8293,983,73,7237,G4801330
2020,44591,11367,527,32697,G4801350
2020,1066,168,5,893,G4801370
2020,85493,27565,1211,56717,G4801390
2020,266729,178126,4272,84331,G4801410
2020,16856,2916,256,13684,G4801430
2020,6133,1899,57,4177,G4801450
2020,15007,2655,181,12171,G4801470
2020,12941,2661,109,10171,G4801490
2020,1826,352,26,1448,G4801510
2020,2039,438,17,1584,G4801530
2020,551,99,7,445,G4801550
2020,357514,195552,4244,157718,G4801570
2020,5009,804,44,4161,G4801590
2020,8711,1635,85,6991,G4801610
2020,5279,2422,34,2823,G4801630
2020,5996,576,65,5355,G4801650
2020,155060,58842,2307,93911,G4801670
2020,1653,231,9,1413,G4801690
2020,15850,3176,160,12514,G4801710
2020,653,39,3,611,G4801730
2020,3995,877,33,3085,G4801750
2020,7648,1948,73,5627,G4801770
2020,7782,829,113,6840,G4801790
2020,59474,14506,805,44163,G4801810
2020,47982,14796,693,32493,G4801830
2020,12414,2833,149,9432,G4801850
2020,77619,28805,1261,47553,G4801870
2020,9586,2279,130,7177,G4801890
2020,1169,168,6,995,G4801910
2020,4351,641,94,3616,G4801930
2020,2047,166,32,1849,G4801950
2020,1580,241,9,1330,G4801970
2020,27635,3474,303,23858,G4801990
2020,1640818,918193,21995,700630,G4802010
2020,29717,7908,343,21466,G4802030
2020,2078,195,15,1868,G4802050
2020,2214,353,21,1840,G4802070
2020,109395,59524,2191,47680,G4802090
2020,1720,206,28,1486,G4802110
2020,36317,7060,346,28911,G4802130
2020,220884,128199,2158,90527,G4802150
2020,14931,2860,145,11926,G4802170
2020,8100,1482,82,6536,G4802190
2020,32541,5648,397,26496,G4802210
2020,15941,3046,176,12719,G4802230
2020,9438,2314,64,7060,G4802250
2020,10241,2069,118,8054,G4802270
2020,1165,371,15,779,G4802290
2020,38597,8906,528,29163,G4802310
2020,8773,965,127,7681,G4802330
2020,889,120,10,759,G4802350
2020,3782,331,33,3418,G4802370
2020,6353,1033,89,5231,G4802390
2020,15611,2954,115,12542,G4802410
2020,1305,501,20,784,G4802430
2020,94759,46073,1116,47570,G4802450
2020,2036,1197,6,833,G4802470
2020,13669,6119,97,7453,G4802490
2020,72020,16464,928,54628,G4802510
2020,6741,999,82,5660,G4802530
2020,5252,1234,50,3968,G4802550
2020,56718,18405,689,37624,G4802570
2020,26452,6020,349,20083,G4802590
2020,194,65,2,127,G4802610
2020,462,47,4,411,G4802630
2020,27745,6524,342,20879,G4802650
2020,2292,284,21,1987,G4802670
2020,159,8,0,151,G4802690
2020,1603,446,13,1144,G4802710
2020,10944,5314,126,5504,G4802730
2020,1456,265,11,1180,G4802750
2020,21442,4458,224,16760,G4802770
2020,4410,840,49,3521,G4802790
2020,10399,2144,169,8086,G4802810
2020,2406,1052,19,1335,G4802830
2020,10197,1333,60,8804,G4802850
2020,8087,1750,82,6255,G4802870
2020,8674,1072,79,7523,G4802890
2020,29334,5785,247,23302,G4802910
2020,9095,2213,93,6789,G4802930
2020,1353,131,17,1205,G4802950
2020,5054,819,36,4199,G4802970
2020,12660,2465,116,10079,G4802990
2020,66,4,2,60,G4803010
2020,120817,40017,1939,78861,G4803030
2020,2293,428,12,1853,G4803050
2020,3436,490,42,2904,G4803070
2020,97872,36688,1641,59543,G4803090
2020,516,53,3,460,G4803110
2020,5298,1088,41,4169,G4803130
2020,4864,1339,55,3470,G4803150
2020,2160,288,15,1857,G4803170
2020,2474,457,26,1991,G4803190
2020,13727,3733,149,9845,G4803210
2020,15346,8332,133,6881,G4803230
2020,22657,6773,242,15642,G4803250
2020,1028,197,8,823,G4803270
2020,58859,12329,906,45624,G4803290
2020,10578,2496,98,7984,G4803310
2020,2505,271,17,2217,G4803330
2020,2579,397,12,2170,G4803350
2020,9819,1097,107,8615,G4803370
2020,271543,74377,3784,193382,G4803390
2020,5508,1062,87,4359,G4803410
2020,5587,1669,46,3872,G4803430
2020,652,46,2,604,G4803450
2020,26785,9000,407,17378,G4803470
2020,19123,5101,222,13800,G4803490
2020,6094,1173,39,4882,G4803510
2020,5357,1162,64,4131,G4803530
2020,127322,60925,1780,64617,G4803550
2020,3156,302,42,2812,G4803570
2020,1009,81,11,917,G4803590
2020,35994,6357,451,29186,G4803610
2020,12489,2178,132,10179,G4803630
2020,11451,2057,68,9326,G4803650
2020,76128,13017,1066,62045,G4803670
2020,2650,488,27,2135,G4803690
2020,4668,1382,71,3215,G4803710
2020,24186,5387,226,18573,G4803730
2020,33337,9921,596,22820,G4803750
2020,2217,1463,33,721,G4803770
2020,6053,842,56,5155,G4803790
2020,64674,12802,1076,50796,G4803810
2020,1124,172,10,942,G4803830
2020,1982,320,19,1643,G4803850
2020,5806,1246,43,4517,G4803870
2020,3689,1395,40,2254,G4803890
2020,3366,1108,48,2210,G4803910
2020,550,17,4,529,G4803930
2020,8099,2374,79,5646,G4803950
2020,53891,16412,753,36726,G4803970
2020,4409,552,50,3807,G4803990
2020,21377,4629,214,16534,G4804010
2020,5491,669,38,4784,G4804030
2020,4002,980,15,3007,G4804050
2020,12640,2337,142,10161,G4804070
2020,25891,8988,387,16516,G4804090
2020,2602,287,7,2308,G4804110
2020,1159,211,8,940,G4804130
2020,5870,818,69,4983,G4804150
2020,1628,130,14,1484,G4804170
2020,10087,2068,44,7975,G4804190
2020,992,91,15,886,G4804210
2020,100089,29615,1394,69080,G4804230
2020,4947,768,74,4105,G4804250
2020,17525,9123,155,8247,G4804270
2020,3800,397,18,3385,G4804290
2020,639,51,4,584,G4804310
2020,736,116,5,615,G4804330
2020,1557,322,13,1222,G4804350
2020,2355,478,32,1845,G4804370
2020,834697,411567,13389,409741,G4804390
2020,55135,14588,1000,39547,G4804410
2020,458,119,5,334,G4804430
2020,3612,757,43,2812,G4804450
2020,894,82,6,806,G4804470
2020,10541,2856,115,7570,G4804490
2020,45210,12239,658,32313,G4804510
2020,608575,435860,11378,161337,G4804530
2020,6938,1323,36,5579,G4804550
2020,9660,1403,63,8194,G4804570
2020,18892,2877,206,15809,G4804590
2020,1368,170,20,1178,G4804610
2020,10344,4073,97,6174,G4804630
2020,15280,6771,225,8284,G4804650
2020,26029,3516,243,22270,G4804670
2020,34188,10380,450,23358,G4804690
2020,23612,7884,353,15375,G4804710
2020,22734,8191,283,14260,G4804730
2020,4060,764,55,3241,G4804750
2020,17427,4261,207,12959,G4804770
2020,68397,41820,679,25898,G4804790
2020,16761,4694,141,11926,G4804810
2020,2337,168,10,2159,G4804830
2020,46040,13161,810,32069,G4804850
2020,4524,956,44,3524,G4804870
2020,5549,3108,0,2441,G4804890
2020,289555,143795,6031,139729,G4804910
2020,25013,6350,200,18463,G4804930
2020,2126,358,15,1753,G4804950
2020,32365,4973,360,27032,G4804970
2020,22779,3509,221,19049,G4804990
2020,2631,420,37,2174,G4805010
2020,8239,1034,95,7110,G4805030
2020,3874,1826,15,2033,G4805050
2020,4379,2864,25,1490,G4805070
2020,3100,357,48,2695,G4900010
2020,27023,4473,1002,21548,G4900030
2020,58358,16650,3676,38032,G4900050
2020,9369,2392,284,6693,G4900070
2020,619,111,12,496,G4900090
2020,169814,57411,8268,104135,G4900110
2020,8561,843,206,7512,G4900130
2020,4898,572,119,4207,G4900150
2020,2732,514,60,2158,G4900170
2020,5185,2806,131,2248,G4900190
2020,25104,4892,1223,18989,G4900210
2020,5865,645,133,5087,G4900230
2020,4180,1083,99,2998,G4900250
2020,6190,624,162,5404,G4900270
2020,6606,1086,339,5181,G4900290
2020,871,86,12,773,G4900310
2020,1369,180,32,1157,G4900330
2020,546581,289906,26501,230174,G4900350
2020,6877,3113,229,3535,G4900370
2020,12625,1794,372,10459,G4900390
2020,10362,1084,226,9052,G4900410
2020,26086,15244,590,10252,G4900430
2020,31506,8943,1549,21014,G4900450
2020,15303,1663,379,13261,G4900470
2020,284286,76033,15441,192812,G4900490
2020,17790,6187,808,10795,G4900510
2020,91070,20530,3246,67294,G4900530
2020,1621,365,27,1229,G4900550
2020,111403,40695,4759,65949,G4900570
2020,22611,15089,955,6567,G5000010
2020,19357,11858,775,6724,G5000030
2020,15158,8529,705,5924,G5000050
2020,96755,72938,3713,20104,G5000070
2020,4237,1890,183,2164,G5000090
2020,26072,13612,1186,11274,G5000110
2020,5782,3346,242,2194,G5000130
2020,15679,10773,735,4171,G5000150
2020,14876,8351,743,5782,G5000170
2020,15442,7757,599,7086,G5000190
2020,34772,18746,1401,14625,G5000210
2020,35325,25101,1517,8707,G5000230
2020,28452,20057,1144,7251,G5000250
2020,36308,24779,1394,10135,G5000270
2020,16962,7578,212,9172,G5100010
2020,64657,42466,1387,20804,G5100030
2020,8203,2243,101,5859,G5100050
2020,7894,2411,93,5390,G5100070
2020,17005,5672,292,11041,G5100090
2020,9268,2418,148,6702,G5100110
2020,130739,105344,3077,22318,G5100130
2020,42278,10840,724,30714,G5100150
2020,2501,646,21,1834,G5100170
2020,48669,12176,893,35600,G5100190
2020,3479,532,44,2903,G5100210
2020,21123,5700,324,15099,G5100230
2020,7948,4552,39,3357,G5100250
2020,9957,1587,59,8311,G5100270
2020,8129,3471,114,4544,G5100290
2020,29901,8070,586,21245,G5100310
2020,16288,7657,295,8336,G5100330
2020,15657,2842,156,12659,G5100350
2020,4441,2624,56,1761,G5100360
2020,6191,2317,59,3815,G5100370
2020,203955,106935,3694,93326,G5100410
2020,9337,3920,225,5192,G5100430
2020,3170,587,47,2536,G5100450
2020,27116,10617,487,16012,G5100470
2020,5313,2227,67,3019,G5100490
2020,7307,1503,56,5748,G5100510
2020,15092,6224,173,8695,G5100530
2020,6178,3038,65,3075,G5100570
2020,601243,419943,12899,168401,G5100590
2020,43671,17565,1000,25106,G5100610
2020,9412,3004,183,6225,G5100630
2020,15846,7414,277,8155,G5100650
2020,29704,8381,428,20895,G5100670
2020,48718,17207,953,30558,G5100690
2020,9178,2156,146,6876,G5100710
2020,22284,6964,445,14875,G5100730
2020,16952,6685,301,9966,G5100750
2020,8131,1535,67,6529,G5100770
2020,11313,4163,284,6866,G5100790
2020,4574,2627,33,1914,G5100810
2020,18248,7666,164,10418,G5100830
2020,70988,25307,1363,44318,G5100850
2020,183299,116572,3287,63440,G5100870
2020,26105,9127,253,16725,G5100890
2020,1533,417,24,1092,G5100910
2020,23456,9399,350,13707,G5100930
2020,49639,25553,933,23153,G5100950
2020,4115,1590,75,2450,G5100970
2020,14227,5404,377,8446,G5100990
2020,10737,3260,157,7320,G5101010
2020,7152,3368,87,3697,G5101030
2020,9947,1489,93,8365,G5101050
2020,224976,138372,4516,82088,G5101070
2020,21916,8269,353,13294,G5101090
2020,6002,2418,47,3537,G5101110
2020,8133,2698,135,5300,G5101130
2020,5829,1825,103,3901,G5101150
2020,16207,6803,138,9266,G5101170
2020,6785,2491,98,4196,G5101190
2020,45037,23218,1190,20629,G5101210
2020,9318,4327,179,4812,G5101250
2020,14471,4621,219,9631,G5101270
2020,6732,3667,110,2955,G5101310
2020,7815,3252,78,4485,G5101330
2020,7078,2971,80,4027,G5101350
2020,20754,7995,333,12426,G5101370
2020,12514,3007,162,9345,G5101390
2020,9535,1954,96,7485,G5101410
2020,34227,10115,361,23751,G5101430
2020,19733,5320,358,14055,G5101450
2020,9575,4973,168,4434,G5101470
2020,17439,7103,233,10103,G5101490
2020,228267,142863,4182,81222,G5101530
2020,17386,4925,334,12127,G5101550
2020,4979,2096,71,2812,G5101570
2020,4102,1513,42,2547,G5101590
2020,57226,21801,1157,34268,G5101610
2020,12377,4086,203,8088,G5101630
2020,43821,12644,828,30349,G5101650
2020,13386,2373,134,10879,G5101670
2020,10869,1692,114,9063,G5101690
2020,23684,6836,385,16463,G5101710
2020,14136,3008,165,10963,G5101730
2020,9786,3969,87,5730,G5101750
2020,75317,34307,1599,39411,G5101770
2020,79629,40245,1748,37636,G5101790
2020,4471,2397,49,2025,G5101810
2020,5088,2827,42,2219,G5101830
2020,20152,3205,216,16731,G5101850
2020,21147,6603,475,14069,G5101870
2020,28693,6617,397,21679,G5101910
2020,9948,4501,129,5318,G5101930
2020,16615,3110,139,13366,G5101950
2020,15073,3143,197,11733,G5101970
2020,38791,17683,867,20241,G5101990
2020,82521,66240,1737,14544,G5105100
2020,7814,2313,154,5347,G5105200
2020,2776,825,88,1863,G5105300
2020,24213,20696,423,3094,G5105400
2020,127246,66377,2689,58180,G5105500
2020,9160,2972,181,6007,G5105700
2020,2603,964,59,1580,G5105800
2020,19456,11710,318,7428,G5105900
2020,2384,1612,18,754,G5105950
2020,13487,9174,306,4007,G5106000
2020,8819,7146,183,1490,G5106100
2020,4064,2525,52,1487,G5106200
2020,12877,8517,323,4037,G5106300
2020,2639,777,24,1838,G5106400
2020,65957,46220,1307,18430,G5106500
2020,17093,11022,480,5591,G5106600
2020,9628,5430,178,4020,G5106700
2020,2764,1791,67,906,G5106780
2020,36364,18048,1219,17097,G5106800
2020,16978,10356,366,6256,G5106830
2020,6088,3992,117,1979,G5106850
2020,6024,3766,93,2165,G5106900
2020,81270,53099,1794,26377,G5107000
2020,89988,64440,2105,23443,G5107100
2020,1601,464,28,1109,G5107200
2020,14133,12389,160,1584,G5107300
2020,7857,2054,198,5605,G5107350
2020,44601,30948,898,12755,G5107400
2020,6320,3358,176,2786,G5107500
2020,111181,92175,2403,16603,G5107600
2020,43323,26773,943,15607,G5107700
2020,13051,5148,220,7683,G5107750
2020,12992,6981,316,5695,G5107900
2020,49642,28676,884,20082,G5108000
2020,227717,117393,5237,105087,G5108100
2020,10717,4961,249,5507,G5108200
2020,6890,4790,137,1963,G5108300
2020,12113,6610,282,5221,G5108400
2020,5862,1814,141,3907,G5300010
2020,11951,4250,382,7319,G5300030
2020,103033,38706,3962,60365,G5300050
2020,43306,19349,1211,22746,G5300070
2020,49264,24721,1481,23062,G5300090
